Id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
1009,316500,4,2.5,2150,6807,2,0,0,4,2150,0,1991,0,11401 SE 219th Pl,Kent,WA 98031,USA
1010,837219,5,2.75,3030,7679,2,0,0,3,3030,0,2014,0,1855-1899 212th Ave SE,Sammamish,WA 98075,USA
1011,825500,3,2.5,2780,11964,2,0,0,3,2780,0,2009,0,12449 94th Ave NE,Kirkland,WA 98034,USA
1012,288500,5,2.5,3390,9760,1,0,0,5,1750,1640,1978,0,15224 SE 175th Pl,Renton,WA 98058,USA
1013,640000,3,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0,2647 22nd Ave W,Seattle,WA 98199,USA
1014,428000,2,2,1350,3900,1,0,0,3,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA
1015,469000,3,1,950,4250,1.5,0,0,5,950,0,1948,1985,1911 E Columbia St,Seattle,WA 98122,USA
1016,400000,2,1,1140,5100,1,0,0,3,1140,0,1942,1999,3922 SW Kenyon St,Seattle,WA 98136,USA
1017,349900,3,2,2420,38781,1,0,0,5,1210,1210,1949,0,16729 Tiger Mountain Rd SE,Issaquah,WA 98027,USA
1018,1307000,5,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,365 Halladay St,Seattle,WA 98109,USA
1019,440000,4,2.25,2010,7575,1,0,0,3,1220,790,1974,0,14450 105th Ct NE,Kirkland,WA 98034,USA
1020,345100,3,3.75,1950,8625,1,0,0,3,1360,590,1959,1989,10636 60th Ave S,Seattle,WA 98178,USA
1021,235000,3,1.75,1400,6300,1,0,0,3,1400,0,1998,2006,1783 Loraine St,Enumclaw,WA 98022,USA
1022,659500,3,1.75,1820,5500,1,0,0,4,1620,200,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA
1023,585000,4,2.5,2840,11044,2,0,0,3,2840,0,2001,0,12458 Juanita Dr NE,Kirkland,WA 98034,USA
1024,950000,4,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0,2913 NE Davis Loop,Issaquah,WA 98029,USA
1025,605500,3,2.5,2830,6536,2,0,0,3,2830,0,1989,0,12504 NE 163rd St,Woodinville,WA 98072,USA
1026,667781.25,5,2.75,3040,10257,2,0,0,3,3040,0,1993,0,5627 167th Pl SE,Bellevue,WA 98006,USA
1027,1920000,4,2.5,3070,34412,1,0,3,4,2070,1000,1950,1983,3257 Evergreen Point Rd,Medina,WA 98039,USA
1028,290000,3,1.75,1520,15090,1,0,0,4,1520,0,1968,0,28515 SE 228th St,Maple Valley,WA 98038,USA
1029,442900,4,1.75,1780,2788,1,0,0,4,890,890,1943,0,3423 33rd Ave W,Seattle,WA 98199,USA
1030,171758.3333,3,1,1000,8512,1,0,0,3,1000,0,1991,0,3402 261st Pl SE,Enumclaw,WA 98022,USA
1031,300000,4,2.5,2620,4469,2,0,0,3,2620,0,2008,0,17001 SE 263rd St,Covington,WA 98042,USA
1032,646212.5,4,2.5,3430,64441,2,0,0,3,3430,0,2013,1923,19585-19799 204th Ave NE,Woodinville,WA 98077,USA
1033,1411600,2,2.5,3180,9400,2,0,4,5,2610,570,1985,0,4631 Somerset Ave SE,Bellevue,WA 98006,USA
1034,1387800,3,3,2480,5500,2,0,3,3,1730,750,1950,2005,2855 36th Ave W,Seattle,WA 98199,USA
1035,1580000,3,3.25,3690,7200,2,0,0,3,3690,0,2007,0,440 8th Ave,Kirkland,WA 98033,USA
1036,215000,2,1,1240,7200,1,0,0,3,1240,0,1967,2011,4036 S 119th St,Tukwila,WA 98168,USA
1037,437000,3,2.75,2580,5200,2,0,0,3,2580,0,2008,0,808 Hoquiam Ave NE,Renton,WA 98059,USA
1038,850000,5,2.75,2920,11880,1,0,0,5,1660,1260,1968,0,1498 Hillside Dr SE,Issaquah,WA 98027,USA
1039,585000,4,1.75,3000,42200,1,0,3,3,1500,1500,1950,2005,3901 Park Ave N,Renton,WA 98056,USA
1040,495000,3,3.5,2380,6250,2,0,3,3,1670,710,1997,0,6521-6599 S Norfolk St,Seattle,WA 98118,USA
1041,507000,5,3.25,3850,16249,2,0,2,3,3030,820,2002,0,12975-12983 SE 301st St,Auburn,WA 98092,USA
1042,520000,4,2.5,3290,11446,2,0,0,3,3290,0,1992,0,8020 NE 153rd Pl,Kenmore,WA 98028,USA
1043,542000,4,1.75,1900,8250,1,0,0,4,950,950,1955,2009,3810 145th Ave SE,Bellevue,WA 98006,USA
1044,385000,3,1.75,1180,10541,1,0,0,4,940,240,1981,0,23013 NE 28th St,Sammamish,WA 98074,USA
1045,850000,4,3.5,4140,7089,2,0,0,3,3160,980,2003,0,11721 106th Ave NE,Kirkland,WA 98034,USA
1046,870000,4,3,4500,21780,2,0,2,3,3040,1460,1980,0,5003 E Mercer Way,Mercer Island,WA 98040,USA
1047,763101,3,1.75,1990,5560,1,0,0,4,1100,890,1939,1989,4811-4815 38th Ave NE,Seattle,WA 98105,USA
1048,309000,5,2.75,2481,4045,2,0,0,3,2481,0,2014,0,38071 39th Ave S,Auburn,WA 98001,USA
1049,325000,3,2.5,2220,6049,2,0,0,4,2220,0,1990,0,11909 SE 228th Pl,Kent,WA 98031,USA
1050,335000,1,1,720,5100,1,0,0,3,720,0,1907,1983,7325 18th Ave NW,Seattle,WA 98117,USA
1051,349900,3,2.5,2200,7278,2,0,0,3,2200,0,1990,2009,15637 156th Pl SE,Renton,WA 98058,USA
1052,1125000,6,3,2880,3192,2,0,0,4,2180,700,1919,1985,2212 N 36th St,Seattle,WA 98103,USA
1053,390000,4,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,16518-16526 147th Ave SE,Renton,WA 98058,USA
1054,298450,5,3,2100,9752,1,0,0,3,1200,900,2007,0,29801-29829 23rd Avenue South,Federal Way,WA 98003,USA
1055,736000,2,1,1500,4000,1,0,0,3,1100,400,1933,0,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA
1056,371000,4,2.5,2550,4770,2,0,0,3,2550,0,2005,0,27815 256th Ct SE,Maple Valley,WA 98038,USA
1057,310000,3,1,1480,7830,1,0,0,3,1480,0,1952,2008,1909 N 195th St,Shoreline,WA 98133,USA
1058,1095000,4,2.75,3330,9143,2,0,0,4,3330,0,1995,0,11217 NE 90th St,Kirkland,WA 98033,USA
1059,525888,5,1.75,2550,71874,1,0,0,5,1810,740,1960,0,13129 195th Pl SE,Issaquah,WA 98027,USA
1060,415000,3,2.25,1620,998,2.5,0,0,3,1540,80,2010,0,935 4th Ave NE,Issaquah,WA 98029,USA
1061,492000,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA
1062,242500,3,1.5,1200,9720,1,0,0,4,1200,0,1965,0,14034 SE 201st St,Kent,WA 98042,USA
1063,228950,3,1.75,1200,9085,1,0,0,4,1200,0,1968,0,35839 14th Ave SW,Federal Way,WA 98023,USA
1064,205000,5,1.75,1730,5200,1,0,0,4,1050,680,1978,2000,26607 190th Ave SE,Covington,WA 98042,USA
1065,625000,3,2.5,2600,10092,1,0,0,3,2600,0,1984,0,22922 NE 14th St,Sammamish,WA 98074,USA
1066,625000,3,3,1820,1641,3,0,0,3,1540,280,2006,0,10 W Etruria St,Seattle,WA 98119,USA
1067,175000,2,1,670,2378,1,0,0,3,670,0,1919,2001,3021-1/2 SW Harbor Ln,Seattle,WA 98126,USA
1068,1080000,3,3,4910,43560,2,0,0,4,4000,910,1989,0,2100 156th Ave SE,Bellevue,WA 98007,USA
1069,749000,3,2.75,2820,5348,2,0,0,3,2820,0,2008,0,12070 166th Pl NE,Redmond,WA 98052,USA
1070,210614.2857,3,2.5,2210,10119,1,0,0,4,1450,760,1966,0,1121 E Guiberson St,Kent,WA 98030,USA
1071,819995,5,2.75,3030,10335,2,0,0,3,3030,0,2013,1923,8024 117th Pl SE,Newcastle,WA 98056,USA
1072,599000,5,2.75,2730,22572,1,0,0,3,2080,650,1968,1992,22631 SE 18th Pl,Sammamish,WA 98075,USA
1073,695000,3,2.5,2550,45254,2,0,0,3,2550,0,2001,0,4792-4798 281st Ave NE,Redmond,WA 98053,USA
1074,183000,3,1.75,1330,9200,1,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA
1075,415000,2,1,1050,60113,1,0,0,4,1050,0,1943,0,3720 S 312th Ln,Auburn,WA 98001,USA
1076,545000,3,1.75,1700,51649,1.5,0,0,5,1700,0,1931,0,14633 200th Ave SE,Renton,WA 98059,USA
1077,481000,4,2.5,2286,8269,2,0,0,3,2286,0,2002,0,1831 NE 29th Ct,Renton,WA 98056,USA
1078,565000,2,1.75,1330,6000,1,0,0,4,960,370,1914,1945,3009 W Emerson St,Seattle,WA 98199,USA
1079,852500,3,2.5,2630,10100,1,0,0,4,1580,1050,1967,0,14008 SE 45th Ct,Bellevue,WA 98006,USA
1080,394500,4,2.5,3002,6042,2,0,0,3,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,USA
1081,415000,4,2.5,2550,4500,2,0,0,3,2550,0,2009,0,564 Field Pl NE,Renton,WA 98059,USA
1082,161700,4,1.75,1720,7200,1,0,0,3,1220,500,1974,0,32955-32977 33rd Ave SW,Federal Way,WA 98023,USA
1083,263400,4,2,1360,60548,1,0,0,3,960,400,1960,2012,36656 55th Pl S,Auburn,WA 98001,USA
1084,566000,4,2.25,2170,7737,2,0,0,3,2170,0,1987,2000,23238 NE 29th Ct,Sammamish,WA 98074,USA
1085,252000,3,2.25,1670,7881,1,0,0,4,1190,480,1977,0,12046 SE 214th St,Kent,WA 98031,USA
1086,1340000,4,3.5,3190,5040,2,0,3,3,2160,1030,2003,0,1120 33rd Ave S,Seattle,WA 98144,USA
1087,400000,4,2,1670,12056,1,0,0,3,1670,0,1955,2005,7221 NE 156th St,Kenmore,WA 98028,USA
1088,497000,3,2.25,1630,3817,2,0,0,3,1630,0,2005,0,1981 24th Ave NE,Issaquah,WA 98029,USA
1089,2700000,4,3.25,4420,7850,2,1,4,3,3150,1270,2001,0,17834 SE 40th Pl,Bellevue,WA 98008,USA
1090,261350,3,1.75,1390,18200,1,0,0,4,1390,0,1962,0,157 SW 313th St,Federal Way,WA 98023,USA
1091,503000,2,1.75,2860,59612,1,1,4,3,1510,1350,1948,2003,4338 SW 307th St,Federal Way,WA 98023,USA
1092,815000,4,2.25,2000,3800,2,0,0,3,2000,0,2001,0,7708 16th Ave NE,Seattle,WA 98115,USA
1093,416000,3,1,1110,12150,1,0,0,4,1110,0,1957,2001,717 164th Ave SE,Bellevue,WA 98008,USA
1094,620000,4,2.5,2680,9185,2,0,0,3,2680,0,1989,0,26118 SE 39th Ct,Issaquah,WA 98029,USA
1095,435000,2,1,1260,4080,1.5,0,0,5,1260,0,1926,0,802 NE 80th St,Seattle,WA 98115,USA
1096,460886.9231,4,2.5,3250,4500,2,0,0,3,3250,0,2009,0,5221 NE 7th Pl,Renton,WA 98059,USA
1097,1381000,4,3.75,3160,9525,2.5,0,0,3,3160,0,1997,0,4646 88th Ave SE,Mercer Island,WA 98040,USA
1098,265000,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA
1099,780000,4,2.5,2730,10281,2,0,2,3,2730,0,1996,0,23140 NE 14th Ct,Sammamish,WA 98074,USA
1100,736500,4,2.5,3180,21904,2,0,3,3,3180,0,2000,0,17132 SE 100th St,Renton,WA 98059,USA
1101,510000,4,2.5,2610,8031,2,0,0,3,2610,0,1998,2006,19615 55th Ave NE,Lake Forest Park,WA 98155,USA
1102,639000,4,2,1840,5419,1,0,0,4,920,920,1942,1982,3051 36th Ave W,Seattle,WA 98199,USA
1103,308830.7692,2,1,810,4800,1,0,0,3,810,0,1919,2001,4611 51st Ave S,Seattle,WA 98118,USA
1104,365000,3,2.5,1800,2700,2,0,0,3,1800,0,2011,0,2803 SW Bataan St,Seattle,WA 98126,USA
1105,862500,4,2.75,3280,24440,2,0,0,3,3280,0,1996,0,12040 201st Pl NE,Woodinville,WA 98077,USA
1106,630000,4,3.75,4610,40202,1,0,0,4,2500,2110,1980,0,25510 SE 159th St,Issaquah,WA 98027,USA
1107,250000,1,1,800,16306,1,0,0,2,680,120,1931,0,12419 20th Ave S,Seattle,WA 98168,USA
1108,440000,4,1.5,1770,5750,2,0,0,3,1770,0,1947,2012,4527 48th Ave SW,Seattle,WA 98116,USA
1109,250000,3,1.75,1770,8868,1,0,0,4,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA
1110,950833.3333,5,3,3330,19126,2,0,0,4,2610,720,1977,0,6100 93rd Ave SE,Mercer Island,WA 98040,USA
1111,471500,4,3,2370,3672,1.5,0,0,5,1650,720,1916,0,6811 16th Ave NE,Seattle,WA 98115,USA
1112,320000,3,1,860,5060,1.5,0,0,3,860,0,1927,2011,10537 Interlake Ave N,Seattle,WA 98133,USA
1113,380000,3,1.75,1690,1468,2,0,0,3,1380,310,2008,0,4355 Jill Pl S,Seattle,WA 98108,USA
1114,1100000,4,3.75,2930,3200,1.5,0,0,5,2130,800,1925,0,115 W Raye St,Seattle,WA 98119,USA
1115,370000,2,1,860,6050,1,0,0,3,860,0,1952,2008,3818 53rd Ave SW,Seattle,WA 98116,USA
1116,417250,3,2.25,1606,1452,3,0,0,3,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA
1117,470000,3,2,1800,12669,1,0,0,3,1800,0,1956,1990,10406 126th Ave NE,Kirkland,WA 98033,USA
1118,627000,4,2.25,1990,7712,1,0,0,3,1210,780,1973,2013,18915 SE 42nd Pl,Issaquah,WA 98027,USA
1119,441000,2,1.5,1190,3400,1,0,0,3,990,200,1919,2001,6008 8th Ave NE,Seattle,WA 98115,USA
1120,875000,4,2.5,3220,22588,2,0,0,3,3220,0,1996,0,14305 214th Way NE,Woodinville,WA 98077,USA
1121,392000,5,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,2004,22835 16th Ave S,Des Moines,WA 98198,USA
1122,251200,4,1.5,1310,8250,1,0,0,3,1060,250,1953,0,240 S 198th St,Des Moines,WA 98148,USA
1123,600000,3,2.25,1480,5400,2,0,0,4,1480,0,1914,1945,816 Martin Luther King Jr Way,Seattle,WA 98122,USA
1124,1681000,5,5.25,4830,18707,2,0,1,5,3930,900,1952,1998,6702 SE 28th St,Mercer Island,WA 98040,USA
1125,600000,2,2.5,2410,102366,1,0,0,4,1940,470,1912,1989,31600-31726 SE Issaquah-Fall City Rd,Fall City,WA 98024,USA
1126,800000,4,3,3520,4895,1,0,0,3,1980,1540,1954,2005,301 NW 54th St,Seattle,WA 98107,USA
1127,635000,3,2.5,1960,7200,1,0,0,4,980,980,1940,2001,4131 51st Ave S,Seattle,WA 98118,USA
1128,735000,3,2.25,1490,1212,2,0,0,3,1040,450,2011,0,425 15th Ave E,Seattle,WA 98112,USA
1129,1000000,5,4.25,3920,16258,2,0,0,3,2900,1020,1990,2009,2548 111th Ave SE,Bellevue,WA 98004,USA
1130,592500,4,2.5,2240,12032,1,0,0,3,2240,0,1983,2009,24231 NE 5th Pl,Sammamish,WA 98074,USA
1131,799000,3,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,1422 33rd Ave S,Seattle,WA 98144,USA
1132,516000,4,3.5,2550,8698,2,0,0,3,2550,0,2007,0,8816 Venn Ave SE,Snoqualmie,WA 98065,USA
1133,402000,2,1,620,2475,1,0,0,5,620,0,1911,1984,5001-5099 11th Ave NW,Seattle,WA 98107,USA
1134,540000,3,1.5,2600,5085,1,0,0,4,1400,1200,1940,2001,4118 35th Ave SW,Seattle,WA 98126,USA
1135,459500,2,1,1250,3825,1,0,0,3,850,400,1929,0,7031 18th Ave NW,Seattle,WA 98117,USA
1136,364000,4,1.75,2010,8625,1,0,0,4,1340,670,1957,2001,16501-16515 Carlyle Hall Rd N,Shoreline,WA 98133,USA
1137,940000,4,2.75,2080,4000,1.5,0,0,3,2080,0,1912,2000,6042 Sycamore Ave NW,Seattle,WA 98107,USA
1138,620000,3,1.5,1620,6630,1,0,0,3,1280,340,1954,2005,2822 NW 90th Pl,Seattle,WA 98117,USA
1139,665000,3,2.75,1800,9550,1,0,0,4,1320,480,1966,0,12115 SE 44th Pl,Bellevue,WA 98006,USA
1140,437000,2,1.75,1440,4225,1,0,0,3,1440,0,2005,0,23047 NE 130th St,Redmond,WA 98053,USA
1141,535000,3,2.5,1690,9626,2,0,0,3,1690,0,1984,0,4501-4507 186th Ave SE,Issaquah,WA 98027,USA
1142,660000,4,1.75,2780,9900,2,0,0,4,2780,0,1978,2000,20850 NE 26th Pl,Sammamish,WA 98074,USA
1143,480000,4,2.5,2430,5000,2,0,0,3,2430,0,2009,0,35019 SE Terrace St,Snoqualmie,WA 98065,USA
1144,291000,3,1.5,1860,60960,1,0,0,4,1140,720,1967,0,24815 180th Ave SE,Covington,WA 98042,USA
1145,732000,3,2,1940,55756,1,0,0,5,1940,0,1954,0,2049 144th Ave SE,Bellevue,WA 98007,USA
1146,750000,3,1.5,1840,5000,1.5,0,0,5,1340,500,1915,0,330 NW 50th St,Seattle,WA 98107,USA
1147,330000,4,2.5,1940,3784,2,0,0,3,1940,0,2003,0,16828 166th Pl SE,Renton,WA 98058,USA
1148,655000,4,2.5,2860,12394,2,0,0,3,2860,0,1999,0,2853 234th Ave SE,Sammamish,WA 98075,USA
1149,550607.1429,4,2,1660,4800,1.5,0,0,3,1660,0,1922,2008,4007 Woodland Park Ave N,Seattle,WA 98103,USA
1150,792500,4,2.5,4290,175421,2,0,0,3,4290,0,2004,2003,26735 SE 271st St,Ravensdale,WA 98051,USA
1151,582000,4,1.75,2120,4650,1,0,1,3,1190,930,1951,1994,9214 Cyrus Ave NW,Seattle,WA 98117,USA
1152,651000,3,2.5,3240,108366,2,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA
1153,502000,3,2,1300,14350,1,0,0,3,1300,0,1955,2013,4029 142nd Ave SE,Bellevue,WA 98006,USA
1154,685000,4,3.5,2840,4637,3,0,0,3,2840,0,2008,0,546 NE 103rd St,Seattle,WA 98125,USA
1155,335000,4,2,1480,3132,1,0,0,5,740,740,1910,0,5840 16th Ave S,Seattle,WA 98108,USA
1156,380000,3,2.25,1860,15559,2,0,0,4,1860,0,1963,0,52435 SE 496th Pl,Enumclaw,WA 98022,USA
1157,515000,4,2.5,2680,7178,2,0,0,3,2680,0,2004,2003,36231 SE Isley St,Snoqualmie,WA 98065,USA
1158,229629.5,2,1,1100,8281,1,0,0,4,1100,0,1947,1988,1206 NE 155th St,Shoreline,WA 98155,USA
1159,349900,4,2.5,2052,3723,2,0,0,3,2052,0,2014,0,35650 30th Ave S,Federal Way,WA 98003,USA
1160,330000,3,2.5,1600,26977,2,0,0,3,1600,0,2005,0,32702 NE 202nd St,Duvall,WA 98019,USA
1161,325000,3,1.75,1790,27427,1,0,0,3,1130,660,1978,0,43404 SE 76th St,Snoqualmie,WA 98065,USA
1162,795000,4,3.5,3200,3250,2,0,0,3,2670,530,2007,0,2500 22nd Ct NE,Issaquah,WA 98029,USA
1163,199000,4,2,2030,8120,2,0,0,3,2030,0,1950,2005,11226 57th Ave S,Seattle,WA 98178,USA
1164,259000,3,2.5,1550,3569,2,0,0,3,1550,0,2011,0,1506 51st St NE,Auburn,WA 98002,USA
1165,226500,3,1.75,1640,10762,1,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA
1166,405000,4,1.75,2180,13529,1,0,0,3,1090,1090,1956,2001,16722 32nd Pl NE,Lake Forest Park,WA 98155,USA
1167,695000,3,2.75,2590,12063,2,0,0,3,2590,0,1993,0,5633 165th Pl SE,Bellevue,WA 98006,USA
1168,780000,4,1.75,2480,9195,1,0,0,3,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,USA
1169,575000,4,2,1650,5000,1,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA
1170,238750,3,1,1830,8209,1,0,0,3,1830,0,1942,1999,15765 Simonds Rd NE,Kenmore,WA 98028,USA
1171,283000,3,1,890,8400,1,0,0,4,890,0,1954,1979,1109 N 28th Pl,Renton,WA 98056,USA
1172,515000,3,2.5,2600,4506,2,0,0,3,2600,0,2003,0,14811 89th Pl NE,Kenmore,WA 98028,USA
1173,839000,3,1,1230,12305,1,0,0,3,1230,0,1955,1990,10904 SE 1st St,Bellevue,WA 98004,USA
1174,279950,3,2,1750,9750,1,0,0,3,1350,400,1961,2004,2640 S 227th Pl,Des Moines,WA 98198,USA
1175,332000,3,2,1510,7884,1,0,0,3,1510,0,1942,2014,1015 SW 150th St,Burien,WA 98166,USA
1176,675000,5,2.25,2900,10300,1,0,0,3,1450,1450,1985,0,14301-14399 SE 63rd St,Bellevue,WA 98006,USA
1177,625000,4,2.5,2630,48706,2,0,0,3,2630,0,1986,0,16021 NE 203rd Pl,Woodinville,WA 98072,USA
1178,322500,4,2.5,1820,6753,2,0,0,3,1820,0,1994,0,24223 232nd Pl SE,Maple Valley,WA 98038,USA
1179,425000,3,2.5,2320,2267,3,0,0,3,2320,0,2009,0,10134 Holman Rd NW,Seattle,WA 98177,USA
1180,309000,3,2.25,1490,1294,2,0,0,3,1220,270,2010,0,5011-5021 Delridge Way SW,Seattle,WA 98106,USA
1181,236000,3,1.75,1330,6301,1,0,0,3,1330,0,1998,2006,3802 I Pl NE,Auburn,WA 98002,USA
1182,410000,3,2,1700,4250,1,0,0,3,890,810,1944,0,2204 W Emerson St,Seattle,WA 98199,USA
1183,137124,3,1,960,27442,1,0,0,4,960,0,1970,0,15416 SE Jones Rd,Renton,WA 98058,USA
1184,253000,4,2.5,2230,4541,2,0,0,3,2230,0,2006,0,24217 181st Pl SE,Covington,WA 98042,USA
1185,264000,3,1.75,1760,7482,1,0,0,4,1760,0,1966,0,2712 SW 322nd Pl,Federal Way,WA 98023,USA
1186,539000,3,2.5,1710,2300,2,0,0,3,1570,140,2005,0,7874 148th Ct NE,Redmond,WA 98052,USA
1187,994000,3,2.25,2510,6339,1.5,0,2,5,1810,700,1932,2002,3227 Whalley Pl W,Seattle,WA 98199,USA
1188,383962,4,2.5,2700,6998,2,0,0,3,2700,0,2001,0,14911 57th Ave S,Tukwila,WA 98168,USA
1189,486895,3,1,1890,3330,1.5,0,0,4,1390,500,1901,0,4324 Dayton Ave N,Seattle,WA 98103,USA
1190,890000,4,2.75,2310,4020,3,0,0,5,2310,0,1979,0,1602 32nd Ave,Seattle,WA 98122,USA
1191,255000,2,1,1220,2500,1,0,0,3,770,450,1910,2006,3017 SW Hinds St,Seattle,WA 98126,USA
1192,1030000,5,2.75,3190,16920,1,0,3,3,1690,1500,1976,0,4529 135th Ave SE,Bellevue,WA 98006,USA
1193,369000,2,2.5,980,895,2,0,0,3,670,310,2009,0,1716 California Ave SW,Seattle,WA 98116,USA
1194,452000,4,2.25,2590,10002,1,0,0,4,1340,1250,1968,0,19311 59th Pl NE,Kenmore,WA 98028,USA
1195,480000,2,1,1500,3420,1,0,0,3,1500,0,1902,0,4422 Woodlawn Ave N,Seattle,WA 98103,USA
1196,879950,4,2.25,3500,13875,1,0,4,4,1830,1670,1938,0,10599 Marine View Dr SW,Seattle,WA 98146,USA
1197,332000,3,2.25,2120,14915,1,0,0,3,1720,400,1979,2014,27840 38th Pl S,Auburn,WA 98001,USA
1198,306000,2,1,780,13500,1,0,0,4,780,0,1946,1989,15210 Mink Rd NE,Woodinville,WA 98077,USA
1199,585000,4,2.75,2890,6825,1,0,0,3,1560,1330,1973,2013,11826 NE 145th St,Kirkland,WA 98034,USA
1200,445000,2,2,1150,6634,1,0,0,3,860,290,1940,1996,1721 NE 98th St,Seattle,WA 98115,USA
1201,559000,2,1,1240,6400,1,0,1,4,1060,180,1938,0,5927 35th Ave SW,Seattle,WA 98126,USA
1202,460000,3,2.25,2350,10450,1,0,0,3,1390,960,1977,2004,15801 63rd Ave NE,Kenmore,WA 98028,USA
1203,492000,3,1.75,2770,39927,1,0,0,4,1580,1190,1978,2000,15017 253rd Ave SE,Issaquah,WA 98027,USA
1204,425000,3,2.5,1870,5449,2,0,0,3,1870,0,2003,0,9032 NE 176th St,Bothell,WA 98011,USA
1205,326100,2,1,880,7683,1,0,0,3,880,0,1942,1999,11709 3rd Ave NW,Seattle,WA 98177,USA
1206,225000,3,1.5,1250,7500,1,0,0,3,1250,0,1967,2011,1405 E Maple St,Kent,WA 98030,USA
1207,480000,4,3,2440,9664,2,0,0,3,1890,550,1981,2013,18713 66th Ave NE,Kenmore,WA 98028,USA
1208,560000,3,2.5,2070,12708,2,0,0,3,2070,0,1996,0,8203 120th Pl SE,Newcastle,WA 98056,USA
1209,362500,4,1.75,1450,8450,1,0,0,3,1450,0,1960,2012,417 SE Andrews St,Issaquah,WA 98027,USA
1210,650000,4,2.5,3040,6587,2,0,0,3,3040,0,2003,0,22540 NE 92nd St,Redmond,WA 98053,USA
1211,635200,4,1.75,1640,4240,1,0,0,5,920,720,1921,0,6517 Dibble Ave NW,Seattle,WA 98117,USA
1212,132500,4,1,1540,115434,1.5,0,0,4,1540,0,1923,0,9138 S 208th St,Kent,WA 98031,USA
1213,550000,3,2,1830,9152,1,0,0,5,1830,0,1959,0,11815 SE 56th St,Bellevue,WA 98006,USA
1214,558000,2,2,1580,5750,1,0,0,5,790,790,1910,0,4052 41st Ave SW,Seattle,WA 98116,USA
1215,429000,3,2.5,2420,49928,2,0,0,3,1860,560,1985,0,24998 SE 155th Pl,Issaquah,WA 98027,USA
1216,561000,3,2.25,1710,4140,2,0,0,3,1710,0,2004,2003,2037 Larchmount Dr NE,Issaquah,WA 98029,USA
1217,500000,3,2.5,1480,1171,3,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA
1218,373000,4,1.75,1590,7920,2,0,0,4,1590,0,1960,2001,16016 Burke Ave N,Shoreline,WA 98133,USA
1219,419000,2,1.75,1510,4980,1,0,0,3,1510,0,2006,0,13471 Adair Creek Way NE,Redmond,WA 98053,USA
1220,913888,5,2.25,2370,15512,2,0,0,4,2370,0,1981,0,14207 SE 52nd Pl,Bellevue,WA 98006,USA
1221,315000,3,1,1160,9180,1,0,0,3,1160,0,1968,1997,15804 198th Pl NE,Woodinville,WA 98077,USA
1222,465425,4,2.75,2430,20720,1,0,0,3,2430,0,1967,2011,14951 NE 204th St,Woodinville,WA 98072,USA
1223,500000,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,10218 147th Ave SE,Renton,WA 98059,USA
1224,608000,4,2.75,2490,9714,1,0,0,4,1400,1090,1983,0,10500-10598 NE 168th St,Bothell,WA 98011,USA
1225,225500,2,1.75,1590,11276,1,0,0,4,1590,0,1972,0,936 Pike Pl NE,Auburn,WA 98002,USA
1226,747500,4,2.25,2350,18600,2,0,0,4,2350,0,1977,0,16327 Inglewood Pl NE,Kenmore,WA 98028,USA
1227,665000,6,2.75,2840,8346,1,0,0,5,1420,1420,1961,0,5407 S Lucile St,Seattle,WA 98118,USA
1228,590300,3,1.5,1470,7200,2,0,0,4,1470,0,1907,0,4709 43rd Ave S,Seattle,WA 98118,USA
1229,267000,3,1,1740,10875,1,0,0,4,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,USA
1230,415000,4,2,1800,2970,1,0,0,4,1000,800,1923,0,7502 15th Ave NE,Seattle,WA 98115,USA
1231,627000,3,3.5,2710,3475,2,0,0,3,1650,1060,2005,0,Shangri-La Way NW,Issaquah,WA 98027,USA
1232,840000,4,1.75,2930,11562,1,0,3,3,1670,1260,1947,2012,3539 NW 67th St,Seattle,WA 98117,USA
